"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
76,1914878207984;148,949198444314;57,6157677632197;67,9052060891773;72,7386766543392;83,3268774351048;49,8303487564347;68,5889557979861;66,8102620311749;90,5809850642425
74,7774126255886;147,499430125971;62,909650184615;71,5213492306139;71,8249229835698;77,0152725863306;51,2948021808268;65,8593084290208;62,05077865197;93,8114475528855
73,6547700489138;141,197671133925;60,9211269785829;70,9744283990042;71,690990217538;78,0657421065273;50,3928934300878;66,328685501819;61,2064738857891;92,863590300036
76,0368846639565;135,731376456446;56,948826839521;70,4822824140411;67,7961502074816;78,1494312630131;49,1068275322903;64,9878213155955;60,4295979579502;94,6099249804341
76,1074070431493;140,384180198335;60,9949018754014;74,8277732071932;64,3180552254396;79,6702673679882;49,8057366654694;67,8241862325267;60,8169437130186;100,878990601763
76,5642404037942;147,253925097335;57,7355434392564;74,2972779463535;65,0369244563245;79,8654638995704;49,9217919509625;65,1289624328047;60,9287548310302;98,4283382888164
75,1578065139283;137,281132224169;57,5224463382736;73,7318510653982;68,4192677808066;79,5101044682601;49,1213296683858;70,7571610241127;60,3789204526025;98,9198463341612
74,6625440439617;138,757072991918;58,2694347272877;75,7560088357417;69,0380741118877;77,9020685788593;47,795843572631;70,6452176291837;62,4277650170913;97,8815242326007
74,8398944617798;139,384374644536;57,1099515381748;75,3512940629084;71,7994910089313;76,9768645877481;46,8580655241679;71,5385181890615;64,4703110533603;94,3853336821068
72,6078630694275;142,915482172947;59,8593049523745;71,7959052496714;74,366517211741;79,239147008668;45,3876542137667;69,856070090715;65,0280483071553;94,0128308494518
75,3150943080921;145,549052074473;55,6107302452211;69,122950900785;73,6143019083945;74,7883859718909;47,1616523963425;67,5748372622237;67,0859517057074;84,6979193021614
74,0781792160226;146,79982548769;54,3680410527302;67,1773755484984;72,74114183823;74,4413297605974;45,4608232603048;66,932390594167;67,5247170262627;85,1552689522835
73,4583584736447;158,379810622272;56,1355810718124;68,1568221475994;80,0005905002601;73,974479821409;44,8555446162464;68,9482004277222;71,5131237227838;81,7509252591345
73,7169978130854;155,410052422782;59,39073572514;68,0562067891179;78,7659668235489;78,1111638320725;46,9629548267873;66,7124209833413;67,743597844235;77,7781058963578
70,7567460802077;146,064985922075;59,2139882021348;70,9173286843653;75,9335770115976;79,8220188361773;47,9739502239913;63,5975456656668;64,5700506276724;72,0869199369486
73,6303545276996;145,682808891284;58,6834273567482;69,5574486932702;80,68524045566;83,2746640138655;48,2431336155353;62,9388936552915;64,2248444984282;70,4379328364863
